object1,object2,time
"[1.67520960e+09 4.35733439e+04 6.89415800e+06 3.77934730e+06
 3.10259195e+06 4.86002795e+06]","[1.67520960e+09 2.53050848e+02 6.88995000e+06 3.90486514e+06
 3.58772457e+06 4.39905350e+06]",1675215200
"[1.67520960e+09 2.53050848e+02 6.88995000e+06 3.89921271e+06
 3.64453968e+06 4.35716442e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675215300
"[1.67520960e+09 2.53050848e+02 6.88995000e+06 3.81268129e+06
 4.22930078e+06 3.87916064e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675215400
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.97996563e+06
 -4.24692893e+06  5.05647439e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06 -2.42786391e+06
 -3.76781173e+06  5.23230707e+06]",1675215500
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.89232083e+06
 -3.65777603e+06  5.52850784e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06 -2.42786391e+06
 -3.76781173e+06  5.23230707e+06]",1675215600
"[1.67520960e+09 4.35580544e+04 6.89216700e+06 1.93265999e+06
 4.66530603e+06 4.69059815e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.97996563e+06
  4.24692893e+06  5.05629344e+06]",1675216200
"[1.67520960e+09 4.35580544e+04 6.89216700e+06 1.85046951e+06
 4.11587246e+06 5.20934953e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.97996563e+06
  4.24692893e+06  5.05629344e+06]",1675216300
"[1.67520960e+09 4.35580544e+04 6.89216700e+06 1.74577297e+06
 3.51638020e+06 5.66474297e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.89232083e+06
  3.65777603e+06  5.52832725e+06]",1675216400
"[1.67520960e+09 4.35700605e+04 6.89082300e+06 3.94783284e+06
 4.44894183e+06 3.47922032e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675216500
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.69202634e+06
 4.66178954e+06 3.48109867e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675216600
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.52365341e+06
 4.26540085e+06 4.10750659e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675216700
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.31239674e+06
 3.81710117e+06 4.68392513e+06]","[1.67520960e+09 2.53050848e+02 6.88995000e+06 3.90486514e+06
 3.58772457e+06 4.39905350e+06]",1675216800
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.06082738e+06
 3.32234642e+06 5.20333914e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.38954312e+06
  3.33088215e+06  4.99096395e+06]",1675216900
"[1.67520960e+09 4.35123298e+04 6.89373600e+06 1.36722196e+06
 4.05379816e+06 5.40564710e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.97996563e+06
  4.24692893e+06  5.05629344e+06]",1675217000
"[1.67520960e+09 4.35123298e+04 6.89373600e+06 1.32325772e+06
 3.42708823e+06 5.83332249e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.89232083e+06
  3.65777603e+06  5.52832725e+06]",1675217100
"[ 1.67520960e+09  4.36292166e+04  6.89168200e+06 -3.96813964e+06
 -4.59828003e+06  3.25652718e+06]","[ 1.67520960e+09  2.53050848e+02 -6.88995000e+06 -3.81268129e+06
 -4.22930078e+06  3.87897966e+06]",1675217200
"[ 1.67520960e+09  4.36292166e+04  6.89168200e+06 -3.81548113e+06
 -4.21504736e+06  3.89496602e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.77298352e+06
 -4.09239693e+06  4.06188058e+06]",1675217300
"[ 1.67520960e+09  4.36292166e+04  6.89168200e+06 -3.61640761e+06
 -3.78053899e+06  4.48602293e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.77298352e+06
 -4.09239693e+06  4.06188058e+06]",1675217400
"[ 1.67520960e+09  4.36292166e+04  6.89168200e+06 -3.37334080e+06
 -3.30004069e+06  5.02250775e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.54031102e+06
 -3.66018065e+06  4.64230851e+06]",1675217500
"[ 1.67520960e+09  4.36292166e+04  6.89168200e+06 -3.08923759e+06
 -2.77939768e+06  5.49789419e+06]","[ 1.67520960e+09  4.35699526e+04 -6.89067400e+06 -3.06082738e+06
 -3.32234642e+06  5.20315789e+06]",1675217600
"[ 1.67520960e+09  4.35700605e+04  6.89082300e+06 -1.40678343e+06
 -3.14530162e+06  5.96753548e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.74577297e+06
 -3.51638020e+06  5.66456218e+06]",1675217900
"[ 1.67520960e+09  4.35699526e+04  6.89067400e+06 -1.22985910e+06
 -3.22088586e+06  5.96613183e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.74577297e+06
 -3.51638020e+06  5.66456218e+06]",1675218000
"[ 1.67520960e+09  4.35699526e+04  6.89067400e+06 -1.63264979e+06
 -3.72402033e+06  5.56304911e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.85046951e+06
 -4.11587246e+06  5.20916678e+06]",1675218100
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -4.14005773e+06
 -2.58289793e+06  4.86444910e+06]","[ 1.67520960e+09  4.35733439e+04 -6.89415800e+06 -3.77934730e+06
 -3.10259195e+06  4.85984804e+06]",1675218200
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -4.01296474e+06
 -3.26397389e+06  4.55158140e+06]","[ 1.67520960e+09  2.53050848e+02 -6.88995000e+06 -3.90486514e+06
 -3.58772457e+06  4.39887330e+06]",1675218300
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -3.83702204e+06
 -3.90531760e+06  4.18330744e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.77298352e+06
 -4.09239693e+06  4.06188058e+06]",1675218400
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -3.61437140e+06
 -4.49912199e+06  3.76411020e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.77298352e+06
 -4.09239693e+06  4.06188058e+06]",1675218500
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -3.34772311e+06
 -5.03815870e+06  3.29909256e+06]","[ 1.67520960e+09  4.35699526e+04 -6.89067400e+06 -3.69202634e+06
 -4.66178954e+06  3.48091866e+06]",1675218600
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.88401859e+06
 5.53867135e+06 2.91125817e+06]","[ 1.67520960e+09  4.36276473e+04 -6.89016000e+06  3.34772311e+06
  5.03815870e+06  3.29890988e+06]",1675218700
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.81625904e+06
 5.17321063e+06 3.57441526e+06]","[ 1.67520960e+09  4.36276473e+04 -6.89016000e+06  3.34772311e+06
  5.03815870e+06  3.29890988e+06]",1675218800
"[ 1.67520960e+09  4.36146200e+04  6.88989000e+06 -1.55102502e+06
 -2.81682392e+06  6.09347262e+06]","[ 1.67520960e+09  4.35123298e+04 -6.89373600e+06 -1.32325772e+06
 -3.42708823e+06  5.83314451e+06]",1675218900
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.57912122e+06
 4.25855886e+06 4.76263349e+06]","[ 1.67520960e+09  4.36130013e+04 -6.89027200e+06  2.86295785e+06
  3.73939569e+06  5.02935493e+06]",1675219000
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.41263002e+06
 3.72050340e+06 5.27322847e+06]","[ 1.67520960e+09  4.36130013e+04 -6.89027200e+06  2.86295785e+06
  3.73939569e+06  5.02935493e+06]",1675219100
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.21676584e+06
 3.13715203e+06 5.71962359e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.89232083e+06
  3.65777603e+06  5.52832725e+06]",1675219200
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 1.99391325e+06
 2.51560684e+06 6.09638416e+06]","[ 1.67520960e+09  4.36146200e+04 -6.88989000e+06  1.55102502e+06
  2.81682392e+06  6.09329542e+06]",1675219300
"[1.67520960e+09 4.36276473e+04 6.89016000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[1.63571569e+09 5.03637969e+00 6.88995000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675219400
"[1.67520960e+09 4.36276473e+04 6.89016000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[1.63571569e+09 5.03637969e+00 6.88995000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675219500
"[1.67520960e+09 4.36276473e+04 6.89016000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[1.63571569e+09 5.03637969e+00 6.88995000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675219600
"[1.67520960e+09 4.35534258e+04 6.89377600e+06 6.41686956e+05
 3.71404482e+06 5.77219685e+06]","[ 1.67520960e+09  4.35699526e+04 -6.89067400e+06  1.22985910e+06
  3.22088586e+06  5.96595472e+06]",1675219700
"[1.67520960e+09 4.35534258e+04 6.89377600e+06 7.10236168e+05
 3.05259461e+06 6.14014481e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06  1.40678343e+06
  3.14530162e+06  5.96735268e+06]",1675219800
"[1.67520960e+09 4.36276473e+04 6.89016000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[1.63571569e+09 5.03637969e+00 6.88995000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675219900
"[1.67520960e+09 4.36276473e+04 6.89016000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[1.63571569e+09 5.03637969e+00 6.88995000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675220000
"[ 1.67520960e+09  4.35549813e+04  6.88983800e+06 -3.82680185e+05
 -2.87029468e+06  6.25178630e+06]","[ 1.67520960e+09  4.35534258e+04 -6.89377600e+06 -7.10236168e+05
 -3.05259461e+06  6.13996327e+06]",1675220100
"[ 1.67520960e+09  4.35549813e+04  6.88983800e+06 -6.99252439e+05
 -3.47120894e+06  5.91029798e+06]","[ 1.67520960e+09  4.35123298e+04 -6.89373600e+06 -1.32325772e+06
 -3.42708823e+06  5.83314451e+06]",1675220200
"[ 1.67520960e+09  4.35549813e+04  6.88983800e+06 -1.00731152e+06
 -4.02986236e+06  5.49685369e+06]","[ 1.67520960e+09  4.35123298e+04 -6.89373600e+06 -1.36722196e+06
 -4.05379816e+06  5.40546701e+06]",1675220300
"[ 1.67520960e+09  4.35549813e+04  6.88983800e+06 -1.30310691e+06
 -4.53945352e+06  5.01648700e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.93265999e+06
 -4.66530603e+06  4.69041704e+06]",1675220400
"[ 1.67520960e+09  4.35549813e+04  6.88983800e+06 -1.58303740e+06
 -4.99377830e+06  4.47504620e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.93265999e+06
 -4.66530603e+06  4.69041704e+06]",1675220500
"[1.67520960e+09 4.35733439e+04 6.89415800e+06 4.44195763e+06
 4.28731151e+06 3.06877613e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.96813964e+06
  4.59828003e+06  3.25634975e+06]",1675220600
"[1.67520960e+09 4.35733439e+04 6.89415800e+06 4.26899067e+06
 3.93380152e+06 3.71891634e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675220700
"[ 1.67520960e+09  4.36032638e+04  6.88995000e+06 -1.55571375e+05
  3.01826395e+06  6.19171150e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675220800
"[1.67520960e+09 4.36032638e+04 6.88995000e+06 1.00326041e+05
 2.35977044e+06 6.47246701e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675220900
"[1.67520960e+09 4.35733439e+04 6.89415800e+06 3.45035981e+06
 2.60648268e+06 5.36942081e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.37334080e+06
  3.30004069e+06  5.02233051e+06]",1675221000
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -2.04172250e+06
 -4.76645556e+06  4.54278253e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.93265999e+06
 -4.66530603e+06  4.69041704e+06]",1675221100
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.97727771e+06
 -4.22698240e+06  5.07420882e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06 -2.42786391e+06
 -3.76781173e+06  5.23230707e+06]",1675221200
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.88880173e+06
 -3.63613589e+06  5.54396486e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06 -2.42786391e+06
 -3.76781173e+06  5.23230707e+06]",1675221300
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.77736989e+06
 -3.00109698e+06  5.94634137e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.74577297e+06
 -3.51638020e+06  5.66456218e+06]",1675221400
"[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.64433647e+06
 -2.32958373e+06  6.27644802e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06 -1.99391325e+06
 -2.51560684e+06  6.09620530e+06]",1675221500
"[ 1.67520960e+09  4.35703154e+04  6.89155600e+06 -3.42147478e+04
  2.68146837e+06  6.34839356e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675221600
"[ 1.67520960e+09  4.35658972e+04  6.89380800e+06 -1.79086442e+06
 -1.86936893e+06  6.38927642e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06 -1.99391325e+06
 -2.51560684e+06  6.09620530e+06]",1675221700
"[1.67520960e+09 4.35580544e+04 6.89216700e+06 1.98871107e+06
 5.13218596e+06 4.14821184e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  1.58303740e+06
  4.99377830e+06  4.47486780e+06]",1675221800
"[1.67520960e+09 4.35321842e+04 6.89126500e+06 2.34387442e+05
 3.43308706e+06 5.97063724e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675221900
"[1.67520960e+09 4.35321842e+04 6.89126500e+06 3.87124532e+05
 2.76535088e+06 6.30019860e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675222000
"[1.67520960e+09 4.35700605e+04 6.89082300e+06 4.08132791e+06
 4.75888327e+06 2.85993605e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.96813964e+06
  4.59828003e+06  3.25634975e+06]",1675222100
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.80789396e+06
 4.97830633e+06 2.86317966e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.96813964e+06
  4.59828003e+06  3.25634975e+06]",1675222200
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.68106456e+06
 4.63429624e+06 3.52908632e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.82625525e+06
  4.24020378e+06  3.85672588e+06]",1675222300
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.50943568e+06
 4.23388561e+06 4.15204312e+06]","[1.67520960e+09 2.53050848e+02 6.88995000e+06 3.90486514e+06
 3.58772457e+06 4.39905350e+06]",1675222400
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.29509610e+06
 3.78194753e+06 4.72446851e+06]","[1.67520960e+09 2.53050848e+02 6.88995000e+06 3.90486514e+06
 3.58772457e+06 4.39905350e+06]",1675222500
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 3.04065438e+06
 3.28398221e+06 5.23939595e+06]","[ 1.67520960e+09  4.36292166e+04 -6.89168200e+06  3.38954312e+06
  3.33088215e+06  4.99096395e+06]",1675222600
"[ 1.67520960e+09  4.36011860e+04  6.89062800e+06 -9.88527595e+04
  2.32717439e+06  6.48500129e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675222700
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 2.42430135e+06
 2.17469771e+06 6.07246581e+06]","[1.67520960e+09 4.35549813e+04 6.88983800e+06 1.99391325e+06
 2.51560684e+06 6.09602692e+06]",1675222800
"[1.67520960e+09 4.35699526e+04 6.89067400e+06 2.06989122e+06
 1.57687878e+06 6.38046956e+06]","[ 1.67520960e+09  4.35658972e+04 -6.89380800e+06  1.79086442e+06
  1.86936893e+06  6.38909607e+06]",1675222900
"[1.67520960e+09 4.36565792e+04 6.89022700e+06 9.06681711e+05
 5.19418130e+06 4.43549738e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  1.58303740e+06
  4.99377830e+06  4.47486780e+06]",1675223000
"[1.67520960e+09 4.36565792e+04 6.89022700e+06 9.30428710e+05
 4.66707909e+06 4.98276061e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  1.30310691e+06
  4.53945352e+06  5.01630516e+06]",1675223100
"[1.67520960e+09 4.36565792e+04 6.89022700e+06 9.42849959e+05
 4.08316633e+06 5.46937060e+06]","[ 1.67520960e+09  4.35699526e+04 -6.89067400e+06  1.63264979e+06
  3.72402033e+06  5.56286845e+06]",1675223200
"[1.67520960e+09 4.36565792e+04 6.89022700e+06 9.43794258e+05
 3.44955075e+06 5.88940405e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06  1.40678343e+06
  3.14530162e+06  5.96735268e+06]",1675223300
"[1.67520960e+09 4.36565792e+04 6.89022700e+06 9.33250112e+05
 2.77394512e+06 6.23774805e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06  1.40678343e+06
  3.14530162e+06  5.96735268e+06]",1675223400
"[ 1.67520960e+09  4.35699526e+04  6.89067400e+06 -4.16385761e+05
 -2.14720771e+06  6.53433318e+06]","[ 1.67520960e+09  4.35549813e+04  6.88983800e+06 -3.82680185e+05
 -2.87029468e+06  6.25143057e+06]",1675223500
"[ 1.67520960e+09  4.35699526e+04  6.89067400e+06 -8.43472434e+05
 -2.71995896e+06  6.27469248e+06]","[ 1.67520960e+09  4.36146200e+04  6.88989000e+06 -1.55102502e+06
 -2.81682392e+06  6.09311500e+06]",1675223600
"[ 1.67520960e+09  4.35699526e+04  6.89067400e+06 -1.26029384e+06
 -3.25960763e+06  5.93868721e+06]","[ 1.67520960e+09  4.35580544e+04 -6.89216700e+06 -1.74577297e+06
 -3.51638020e+06  5.66456218e+06]",1675223700
"[ 1.67520960e+09  4.35699526e+04  6.89067400e+06 -1.66177715e+06
 -3.75958607e+06  5.53040663e+06]","[ 1.67520960e+09  4.35415191e+04  6.89380900e+06 -1.97996563e+06
 -4.24692893e+06  5.05611590e+06]",1675223800
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -4.13167506e+06
 -2.63900224e+06  4.84140818e+06]","[ 1.67520960e+09  4.35733439e+04 -6.89415800e+06 -3.77934730e+06
 -3.10259195e+06  4.85984804e+06]",1675223900
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -4.00058428e+06
 -3.31718074e+06  4.52392995e+06]","[ 1.67520960e+09  2.53050848e+02 -6.88995000e+06 -3.90486514e+06
 -3.58772457e+06  4.39887330e+06]",1675224000
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -3.82079451e+06
 -3.95497929e+06  4.15138205e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.77298352e+06
 -4.09239693e+06  4.06188058e+06]",1675224100
"[ 1.67520960e+09  4.36276473e+04  6.89016000e+06 -3.59449433e+06
 -4.54463400e+06  3.72829950e+06]","[ 1.67520960e+09  4.35700605e+04 -6.89082300e+06 -3.77298352e+06
 -4.09239693e+06  4.06188058e+06]",1675224200
"[ 1.67520960e+09  4.36146200e+04  6.88989000e+06 -3.59179608e+06
 -2.35282998e+06  5.38829994e+06]","[ 1.67520960e+09  4.35733439e+04 -6.89415800e+06 -3.45035981e+06
 -2.60648268e+06  5.36923997e+06]",1675224300
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.87964281e+06
 5.51034429e+06 2.96877598e+06]","[ 1.67520960e+09  4.36276473e+04 -6.89016000e+06  3.34772311e+06
  5.03815870e+06  3.29890988e+06]",1675224400
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.80894849e+06
 5.13937893e+06 3.62856173e+06]","[ 1.67520960e+09  4.36276473e+04 -6.89016000e+06  3.34772311e+06
  5.03815870e+06  3.29890988e+06]",1675224500
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.70405614e+06
 4.70584331e+06 4.24417092e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  2.04172250e+06
  4.76645556e+06  4.54260169e+06]",1675224600
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.56624278e+06
 4.21501558e+06 4.80810871e+06]","[ 1.67520960e+09  4.36130013e+04 -6.89027200e+06  2.86295785e+06
  3.73939569e+06  5.02935493e+06]",1675224700
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.39718624e+06
 3.67287140e+06 5.31350934e+06]","[ 1.67520960e+09  4.36130013e+04 -6.89027200e+06  2.86295785e+06
  3.73939569e+06  5.02935493e+06]",1675224800
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 2.19894475e+06
 3.08601120e+06 5.75421972e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.89232083e+06
  3.65777603e+06  5.52832725e+06]",1675224900
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 1.97393181e+06
 2.46157982e+06 6.12487434e+06]","[ 1.67520960e+09  4.36146200e+04 -6.88989000e+06  1.55102502e+06
  2.81682392e+06  6.09329542e+06]",1675225000
"[1.67520960e+09 4.35549813e+04 6.88983800e+06 1.72488690e+06
 1.80717950e+06 6.42096060e+06]","[ 1.67520960e+09  4.35415191e+04 -6.89380900e+06  1.64433647e+06
  2.32958373e+06  6.27626908e+06]",1675225100
"[1.67520960e+09 4.35857335e+04 6.89232900e+06 1.36618903e+05
 3.24878991e+06 6.07707977e+06]","[ 1.67520960e+09  4.35549813e+04 -6.88983800e+06  3.82680185e+05
  2.87029468e+06  6.25160879e+06]",1675225200
