object1,object2,time
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -5.69493851e+06
 -3.11454490e+06  2.05014785e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.59094240e+06
 -3.35241007e+06  1.98374524e+06]",1675211800
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -5.26732963e+06
 -3.44715296e+06  2.59001851e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.59094240e+06
 -3.35241007e+06  1.98374524e+06]",1675211900
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -4.77322661e+06
 -3.73624457e+06  3.09719309e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.16092334e+06
 -3.65362757e+06  2.53933519e+06]",1675212000
"[ 1.67520960e+009  4.43161245e+004  6.81419500e+006 -7.78840163e-308
 -1.21952723e-176  0.00000000e+000]","[1.63569794e+09 2.93000290e+00 6.80158000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675212100
"[1.67520960e+09 4.43680585e+04 6.81239500e+06 5.77950212e+06
 3.45883372e+06 1.02105349e+06]","[ 1.67520960e+09  4.43190677e+04 -6.81831200e+06  5.80882539e+06
  3.19111739e+06  1.60097346e+06]",1675212200
"[1.67520960e+09 4.43680585e+04 6.81239500e+06 5.69820190e+06
 3.29130238e+06 1.76254061e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675212300
"[1.67520960e+09 4.43680585e+04 6.81239500e+06 5.54513753e+06
 3.08231979e+06 2.48182999e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675212400
"[ 1.67520960e+09  4.43806146e+04  6.81545400e+06 -5.53762967e+06
 -2.28534553e+06  3.24996411e+06]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06 -5.64379323e+06
 -2.69113757e+06  2.71133266e+06]",1675212500
"[1.67520960e+09 4.43336311e+04 6.81581300e+06 4.97921555e+06
 3.63747241e+06 2.90370691e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675212600
"[1.67520960e+09 4.43336311e+04 6.81581300e+06 4.65509802e+06
 3.46558837e+06 3.57422250e+06]","[ 1.67520960e+09  4.44125405e+04 -6.80704200e+06  4.77322661e+06
  3.73624457e+06  3.09701307e+06]",1675212700
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06 -4.71008397e+06
 -3.13573216e+06  3.79858265e+06]","[ 1.67520960e+09  4.43336311e+04 -6.81581300e+06 -4.65509802e+06
 -3.46558837e+06  3.57404199e+06]",1675212800
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 4.49325839e+06
 2.91842214e+06 4.21141023e+06]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06  4.71008397e+06
  3.13573216e+06  3.79840392e+06]",1675212900
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 4.26407920e+06
 3.58798458e+06 3.92256678e+06]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06  4.71008397e+06
  3.13573216e+06  3.79840392e+06]",1675213000
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06 -5.66962671e+06
 -3.35853607e+06  1.73853555e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.59094240e+06
 -3.35241007e+06  1.98374524e+06]",1675213100
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06 -5.85137165e+06
 -3.34903693e+06  9.96162028e+05]","[ 1.67520960e+09  4.43680585e+04 -6.81239500e+06 -5.77950212e+06
 -3.45883372e+06  1.02087053e+06]",1675213200
"[ 1.67520960e+009  4.43161245e+004  6.81419500e+006 -1.62154643e-307
 -2.53905759e-176  0.00000000e+000]","[1.63569794e+09 2.93000290e+00 6.80158000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675213300
"[1.67520960e+09 4.42565199e+04 6.81771000e+06 4.34630908e+06
 4.23306187e+06 3.10997657e+06]","[ 1.67520960e+09  4.44125405e+04 -6.80704200e+06  4.77322661e+06
  3.73624457e+06  3.09701307e+06]",1675213400
"[ 1.67520960e+009  4.43161245e+004  6.81419500e+006 -1.48526554e-307
 -2.32566559e-176  0.00000000e+000]","[1.63569794e+09 2.93000290e+00 6.80158000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675213500
"[ 1.67520960e+009  4.43161245e+004  6.81419500e+006 -1.38859812e-307
 -2.17430135e-176  0.00000000e+000]","[1.63569794e+09 2.93000290e+00 6.80158000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675213600
"[ 1.67520960e+009  4.43161245e+004  6.81419500e+006 -1.27445629e-307
 -1.99557524e-176  0.00000000e+000]","[1.63569794e+09 2.93000290e+00 6.80158000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675213700
"[ 1.67520960e+09  4.44171925e+04  6.80620800e+06 -4.89214794e+06
 -4.34374850e+06  1.87702021e+06]","[ 1.67520960e+09  4.42711145e+04 -6.81728600e+06 -5.14052271e+06
 -3.86957759e+06  2.25298929e+06]",1675213800
"[ 1.67520960e+09  4.44171925e+04  6.80620800e+06 -4.77579750e+06
 -4.09845910e+06  2.59207611e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.16092334e+06
 -3.65362757e+06  2.53933519e+06]",1675213900
"[ 1.67520960e+09  4.44171925e+04  6.80620800e+06 -4.59913583e+06
 -3.80141225e+06  3.27439794e+06]","[ 1.67520960e+09  4.43336311e+04 -6.81581300e+06 -4.97921555e+06
 -3.63747241e+06  2.90352715e+06]",1675214000
"[ 1.67520960e+09  4.44357745e+04  6.80428400e+06 -4.11243482e+06
 -4.46576433e+06  3.07296429e+06]","[ 1.67520960e+09  4.42565199e+04 -6.81771000e+06 -4.34630908e+06
 -4.23306187e+06  3.10979460e+06]",1675214100
"[ 1.67520960e+09  4.44357745e+04  6.80428400e+06 -3.92986103e+06
 -4.11702930e+06  3.72887955e+06]","[ 1.67520960e+09  4.43017267e+04 -6.81487600e+06 -4.26407920e+06
 -3.58798458e+06  3.92238428e+06]",1675214200
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.71016994e+06
 2.10691649e+06 3.03722224e+06]","[ 1.67520960e+09  4.43806146e+04 -6.81545400e+06  5.53762967e+06
  2.28534553e+06  3.24978158e+06]",1675214300
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.62497624e+06
 2.76003900e+06 2.64795842e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675214400
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.46862178e+06
 3.37824464e+06 2.22519567e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675214500
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.24308457e+06
 3.95371261e+06 1.77428228e+06]","[1.67520960e+09 4.43161245e+04 6.81419500e+06 5.59094240e+06
 3.35241007e+06 1.98356649e+06]",1675214600
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 4.95121786e+06
 4.47916272e+06 1.30092271e+06]","[ 1.67520960e+09  4.44171925e+04 -6.80620800e+06  4.89214794e+06
  4.34374850e+06  1.87684316e+06]",1675214700
"[1.67520960e+09 4.43806146e+04 6.81545400e+06 6.06377870e+06
 3.08576684e+06 3.98803287e+05]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06  5.85137165e+06
  3.34903693e+06  9.95982363e+05]",1675214800
"[ 1.67520960e+09  4.43766261e+04  6.81221600e+06 -6.28552894e+06
 -2.62347790e+06  1.25604575e+05]","[ 1.67520960e+09  4.43806146e+04 -6.81545400e+06 -6.06377870e+06
 -3.08576684e+06  3.98624782e+05]",1675214900
"[ 1.67520960e+09  4.43845323e+04  6.80955600e+06 -5.60812712e+06
 -1.60818695e+06  3.51179411e+06]","[ 1.67520960e+09  4.44258350e+04 -6.80219500e+06 -5.71016994e+06
 -2.10691649e+06  3.03704458e+06]",1675215000
"[ 1.67520960e+09  4.43766261e+04  6.81221600e+06 -6.19253954e+06
 -2.33049024e+06  1.62097380e+06]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06 -5.83397176e+06
 -2.89951694e+06  2.00094948e+06]",1675215100
"[1.67520960e+09 4.44235385e+04 6.80577700e+06 6.40321234e+06
 2.27237798e+06 3.92136033e+05]","[ 1.67520960e+09  4.43766261e+04 -6.81221600e+06  6.28552894e+06
  2.62347790e+06  1.25423480e+05]",1675215200
"[1.67520960e+09 4.44235385e+04 6.80577700e+06 6.12556588e+06
 2.95899129e+06 2.01031905e+05]","[ 1.67520960e+09  4.43766261e+04 -6.81221600e+06  6.28552894e+06
  2.62347790e+06  1.25423480e+05]",1675215300
"[1.67520960e+09 4.44235385e+04 6.80577700e+06 5.77054793e+06
 3.60822984e+06 7.38856040e+03]","[1.67520960e+09 4.43806146e+04 6.81545400e+06 6.06377870e+06
 3.08576684e+06 3.98445898e+05]",1675215400
"[1.67520960e+09 4.43704204e+04 6.80730500e+06 5.52980125e+06
 1.34014776e+06 3.73693772e+06]","[ 1.67520960e+09  4.43845323e+04 -6.80955600e+06  5.60812712e+06
  1.60818695e+06  3.51161141e+06]",1675215500
"[1.67520960e+09 4.43704204e+04 6.80730500e+06 5.92442950e+06
 1.31944155e+06 3.08214380e+06]","[ 1.67520960e+09  4.43845323e+04 -6.80955600e+06  5.60812712e+06
  1.60818695e+06  3.51161141e+06]",1675215600
"[1.67520960e+09 4.43161245e+04 6.81419500e+06 4.10110332e+06
 4.11837695e+06 3.55713035e+06]","[ 1.67520960e+09  4.44171925e+04 -6.80620800e+06  4.59913583e+06
  3.80141225e+06  3.27421688e+06]",1675215700
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 3.66149271e+06
 4.23667283e+06 3.86891998e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  3.92986103e+06
  4.11702930e+06  3.72869807e+06]",1675215800
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 4.01229670e+06
 4.45288158e+06 3.22456015e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  4.11243482e+06
  4.46576433e+06  3.07278605e+06]",1675215900
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 4.31243134e+06
 4.61285705e+06 2.53947891e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  4.11243482e+06
  4.46576433e+06  3.07278605e+06]",1675216000
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06  5.95975622e+06
  3.29716291e+06 -2.38662852e+05]","[1.67520960e+09 4.43806146e+04 6.81545400e+06 6.06377870e+06
 3.08576684e+06 3.98445898e+05]",1675216100
"[1.67520960e+09 4.43305530e+04 6.81519900e+06 5.99267822e+06
 3.20392011e+06 5.19269751e+05]","[1.67520960e+09 4.43680585e+04 6.81239500e+06 5.77950212e+06
 3.45883372e+06 1.02068897e+06]",1675216200
"[ 1.67520960e+09  4.44366870e+04  6.80405900e+06 -3.75730410e+06
 -4.03404830e+06  3.98802446e+06]","[ 1.67520960e+09  4.43017267e+04 -6.81487600e+06 -4.26407920e+06
 -3.58798458e+06  3.92238428e+06]",1675216300
"[ 1.67520960e+09  4.44366870e+04  6.80405900e+06 -4.12446671e+06
 -4.24828091e+06  3.35202961e+06]","[ 1.67520960e+09  4.42565199e+04 -6.81771000e+06 -4.34630908e+06
 -4.23306187e+06  3.10979460e+06]",1675216400
"[ 1.67520960e+09  4.44366870e+04  6.80405900e+06 -4.43949411e+06
 -4.40881325e+06  2.67366353e+06]","[ 1.67520960e+09  4.42565199e+04 -6.81771000e+06 -4.34630908e+06
 -4.23306187e+06  3.10979460e+06]",1675216500
"[ 1.67520960e+09  4.44366870e+04  6.80405900e+06 -4.69840421e+06
 -4.51361610e+06  1.96150108e+06]","[ 1.67520960e+09  4.44258350e+04 -6.80219500e+06 -4.95121786e+06
 -4.47916272e+06  1.30074432e+06]",1675216600
"[ 1.67520960e+09  4.44366870e+04  6.80405900e+06 -4.89792426e+06
 -4.56136471e+06  1.22454432e+06]","[ 1.67520960e+09  4.44258350e+04 -6.80219500e+06 -4.95121786e+06
 -4.47916272e+06  1.30074432e+06]",1675216700
"[1.67520960e+09 4.44466423e+04 6.80273300e+06 5.51695403e+06
 9.31942214e+05 3.86935114e+06]","[ 1.67520960e+09  4.43845323e+04 -6.80955600e+06  5.60812712e+06
  1.60818695e+06  3.51161141e+06]",1675216800
"[ 1.67520960e+09  4.42565199e+04  6.81771000e+06 -5.08654228e+06
 -4.05471146e+06  2.04146325e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.16092334e+06
 -3.65362757e+06  2.53933519e+06]",1675216900
"[ 1.67520960e+09  4.42565199e+04  6.81771000e+06 -4.93670922e+06
 -3.81344546e+06  2.75094628e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.16092334e+06
 -3.65362757e+06  2.53933519e+06]",1675217000
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -6.51192025e+06
 -1.94808770e+06  3.68333726e+05]","[ 1.67520960e+09  4.44235385e+04 -6.80577700e+06 -6.40321234e+06
 -2.27237798e+06  3.91956299e+05]",1675217100
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -6.30377887e+06
 -2.38121828e+06  9.63323527e+05]","[ 1.67520960e+09  4.44235385e+04 -6.80577700e+06 -6.40321234e+06
 -2.27237798e+06  3.91956299e+05]",1675217200
"[ 1.67520960e+09  4.44055581e+04  6.80645200e+06 -5.53489134e+06
 -8.35458672e+05  3.87230881e+06]","[ 1.67520960e+09  4.43704204e+04 -6.80730500e+06 -5.52980125e+06
 -1.34014776e+06  3.73675619e+06]",1675217300
"[ 1.67520960e+09  4.44055581e+04  6.80645200e+06 -5.12343305e+06
 -1.33775647e+06  4.27652081e+06]","[ 1.67520960e+09  4.43704204e+04 -6.80730500e+06 -5.52980125e+06
 -1.34014776e+06  3.73675619e+06]",1675217400
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -5.21737315e+06
 -3.48033923e+06  2.64614380e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.59094240e+06
 -3.35241007e+06  1.98374524e+06]",1675217500
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -4.71648899e+06
 -3.76453258e+06  3.14942008e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -5.16092334e+06
 -3.65362757e+06  2.53933519e+06]",1675217600
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -4.15606445e+06
 -4.00120292e+06  3.61293845e+06]","[ 1.67520960e+09  4.43336311e+04 -6.81581300e+06 -4.65509802e+06
 -3.46558837e+06  3.57404199e+06]",1675217700
"[ 1.67520960e+09  4.44125405e+04  6.80704200e+06 -3.54317425e+06
 -4.18736256e+06  4.03084753e+06]","[ 1.67520960e+09  4.43161245e+04 -6.81419500e+06 -4.10110332e+06
 -4.11837695e+06  3.55694798e+06]",1675217800
"[1.67520960e+09 4.43680585e+04 6.81239500e+06 5.69327878e+06
 3.28345657e+06 1.79282328e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675217900
"[ 1.67520960e+09  4.44235385e+04  6.80577700e+06 -6.38844965e+06
 -2.31549663e+06 -3.80508953e+05]","[ 1.67520960e+09  4.43766261e+04  6.81221600e+06 -6.28552894e+06
 -2.62347790e+06  1.25245066e+05]",1675218000
"[ 1.67520960e+09  4.44114902e+04  6.80398700e+06 -5.32149389e+06
 -4.11598999e+05  4.21977821e+06]","[ 1.67520960e+09  4.44466423e+04 -6.80273300e+06 -5.51695403e+06
 -9.31942214e+05  3.86917082e+06]",1675218100
"[ 1.67520960e+09  4.44235385e+04  6.80577700e+06 -5.74629971e+06
 -3.64672725e+06  4.54112836e+03]","[ 1.67520960e+09  4.43806146e+04 -6.81545400e+06 -6.06377870e+06
 -3.08576684e+06  3.98624782e+05]",1675218200
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 4.77894948e+06
 1.48610292e+06 4.62554590e+06]","[ 1.67520960e+09  4.44055581e+04 -6.80645200e+06  5.12343305e+06
  1.33775647e+06  4.27634360e+06]",1675218300
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06 -4.71292967e+06
 -3.13665896e+06  3.79428542e+06]","[ 1.67520960e+09  4.43336311e+04 -6.81581300e+06 -4.65509802e+06
 -3.46558837e+06  3.57404199e+06]",1675218400
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 4.49107497e+06
 2.92588451e+06 4.20856037e+06]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06  4.71008397e+06
  3.13573216e+06  3.79840392e+06]",1675218500
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 4.26129821e+06
 3.59500237e+06 3.91916195e+06]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06  4.71008397e+06
  3.13573216e+06  3.79840392e+06]",1675218600
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 3.97791246e+06
 4.21889352e+06 3.58045874e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  4.11243482e+06
  4.46576433e+06  3.07278605e+06]",1675218700
"[1.67520960e+09 4.43017267e+04 6.81487600e+06 3.64448281e+06
 4.78970914e+06 3.19671180e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  4.11243482e+06
  4.46576433e+06  3.07278605e+06]",1675218800
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06 -5.95999734e+06
 -3.29691390e+06  2.36067542e+05]","[ 1.67520960e+09  4.43806146e+04 -6.81545400e+06 -6.06377870e+06
 -3.08576684e+06  3.98624782e+05]",1675218900
"[ 1.67520960e+09  4.43305530e+04  6.81519900e+06 -5.99266142e+06
 -3.20353083e+06 -5.21858951e+05]","[ 1.67520960e+09  4.44235385e+04 -6.80577700e+06 -6.12556588e+06
 -2.95899129e+06  2.00854282e+05]",1675219000
"[1.67520960e+09 4.42565199e+04 6.81771000e+06 4.63102136e+06
 4.37120184e+06 2.43462631e+06]","[ 1.67520960e+09  4.44171925e+04 -6.80620800e+06  4.89214794e+06
  4.34374850e+06  1.87684316e+06]",1675219100
"[1.67520960e+09 4.42565199e+04 6.81771000e+06 4.86525054e+06
 4.45847916e+06 1.71244575e+06]","[ 1.67520960e+09  4.44171925e+04 -6.80620800e+06  4.89214794e+06
  4.34374850e+06  1.87684316e+06]",1675219200
"[ 1.67520960e+09  4.44171925e+04  6.80620800e+06 -4.94353502e+06
 -4.51471612e+06  1.22607798e+06]","[ 1.67520960e+09  4.44258350e+04 -6.80219500e+06 -4.95121786e+06
 -4.47916272e+06  1.30074432e+06]",1675219300
"[ 1.67520960e+09  4.44171925e+04  6.80620800e+06 -4.88164786e+06
 -4.31769154e+06  1.96252930e+06]","[ 1.67520960e+09  4.42711145e+04 -6.81728600e+06 -5.14052271e+06
 -3.86957759e+06  2.25298929e+06]",1675219400
"[ 1.67520960e+09  4.44357745e+04  6.80428400e+06 -4.31241931e+06
 -4.96117073e+06  1.75730062e+06]","[ 1.67520960e+09  4.42565199e+04 -6.81771000e+06 -4.86525054e+06
 -4.45847916e+06  1.71226469e+06]",1675219500
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.55940259e+06
 1.40613408e+05 3.91703044e+06]","[ 1.67520960e+09  4.44055581e+04 -6.80645200e+06  5.53489134e+06
  8.35458672e+05  3.87213087e+06]",1675219600
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.67862345e+06
 8.46750530e+05 3.64775356e+06]","[ 1.67520960e+09  4.43845323e+04 -6.80955600e+06  5.60812712e+06
  1.60818695e+06  3.51161141e+06]",1675219700
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.72600487e+06
 1.54217553e+06 3.33232947e+06]","[ 1.67520960e+09  4.43806146e+04 -6.81545400e+06  5.53762967e+06
  2.28534553e+06  3.24978158e+06]",1675219800
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.70094742e+06
 2.21809070e+06 2.97474856e+06]","[ 1.67520960e+09  4.43806146e+04 -6.81545400e+06  5.53762967e+06
  2.28534553e+06  3.24978158e+06]",1675219900
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.60376810e+06
 2.86594511e+06 2.57953454e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675220000
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.43569633e+06
 3.47754287e+06 2.15168720e+06]","[1.67520960e+09 2.08071179e+02 6.81666400e+06 5.47165409e+06
 3.22527067e+06 2.47498257e+06]",1675220100
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 5.19885834e+06
 4.04514674e+06 1.69661917e+06]","[ 1.67520960e+09  4.42565199e+04 -6.81771000e+06  5.08367683e+06
  4.04948501e+06  2.05871860e+06]",1675220200
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 4.89625035e+06
 4.56157604e+06 1.22008746e+06]","[ 1.67520960e+09  4.44171925e+04 -6.80620800e+06  4.89214794e+06
  4.34374850e+06  1.87684316e+06]",1675220300
"[1.67520960e+09 4.44258350e+04 6.80219500e+06 4.53170060e+06
 5.02029749e+06 7.28120595e+05]","[ 1.67520960e+09  4.44366870e+04 -6.80405900e+06  4.89792426e+06
  4.56136471e+06  1.22436708e+06]",1675220400
"[ 1.67520960e+09  4.43845323e+04  6.80955600e+06 -5.96355180e+06
 -1.19530478e+06  3.06224581e+06]","[ 1.67520960e+09  4.43704204e+04 -6.80730500e+06 -5.92442950e+06
 -1.31944155e+06  3.08196092e+06]",1675220500
"[ 1.67520960e+09  4.43845323e+04  6.80955600e+06 -5.57597800e+06
 -1.64161433e+06  3.54734051e+06]","[ 1.67520960e+09  4.44258350e+04 -6.80219500e+06 -5.71016994e+06
 -2.10691649e+06  3.03704458e+06]",1675220600
"[1.67520960e+09 4.44235385e+04 6.80577700e+06 6.58024663e+06
 1.64623653e+06 5.55751928e+05]","[ 1.67520960e+09  4.44125405e+04 -6.80704200e+06  6.51192025e+06
  1.94808770e+06  3.68154283e+05]",1675220700
"[1.67520960e+09 4.44235385e+04 6.80577700e+06 6.37338182e+06
 2.35850469e+06 3.68863698e+05]","[ 1.67520960e+09  4.43766261e+04 -6.81221600e+06  6.28552894e+06
  2.62347790e+06  1.25423480e+05]",1675220800
"[1.67520960e+09 4.44235385e+04 6.80577700e+06 6.08601538e+06
 3.04098277e+06 1.77316383e+05]","[ 1.67520960e+09  4.43766261e+04 -6.81221600e+06  6.28552894e+06
  2.62347790e+06  1.25423480e+05]",1675220900
"[ 1.67520960e+09  4.44235385e+04  6.80577700e+06  5.72177702e+06
  3.68505048e+06 -1.64706002e+04]","[ 1.67520960e+09  4.43305530e+04 -6.81519900e+06  5.95999734e+06
  3.29691390e+06  2.35885231e+05]",1675221000
"[1.67520960e+09 4.43704204e+04 6.80730500e+06 5.57423154e+06
 1.33877825e+06 3.67083327e+06]","[ 1.67520960e+09  4.43845323e+04 -6.80955600e+06  5.60812712e+06
  1.60818695e+06  3.51161141e+06]",1675221100
"[1.67520960e+09 4.43704204e+04 6.80730500e+06 5.96129138e+06
 1.31632240e+06 3.01159455e+06]","[ 1.67520960e+09  4.43845323e+04 -6.80955600e+06  5.60812712e+06
  1.60818695e+06  3.51161141e+06]",1675221200
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 3.31338889e+06
 4.00135469e+06 4.39716751e+06]","[ 1.67520960e+09  4.44366870e+04 -6.80405900e+06  3.75730410e+06
  4.03404830e+06  3.98784268e+06]",1675221300
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 3.70524311e+06
 4.26493762e+06 3.79551681e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  3.92986103e+06
  4.11702930e+06  3.72869807e+06]",1675221400
"[1.67520960e+09 4.44357745e+04 6.80428400e+06 3.10561224e+06
 4.56777278e+06 3.97352554e+06]","[ 1.67520960e+09  4.44125405e+04 -6.80704200e+06  3.54317425e+06
  4.18736256e+06  4.03066616e+06]",1675221500
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 4.34421877e+06
 4.62787551e+06 2.45662346e+06]","[ 1.67520960e+09  4.44357745e+04 -6.80428400e+06  4.11243482e+06
  4.46576433e+06  3.07278605e+06]",1675221600
"[1.67520960e+09 4.44171925e+04 6.80620800e+06 4.58327089e+06
 4.72264710e+06 1.73628904e+06]","[ 1.67520960e+09  4.44366870e+04 -6.80405900e+06  4.69840421e+06
  4.51361610e+06  1.96132245e+06]",1675221700
