object1,object2,time
"[ 1.67520960e+09  4.40360780e+04  6.84447300e+06  6.45718812e+06
 -1.89588599e+06 -1.24785760e+06]","[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.42514050e+06
 -2.25283106e+06 -6.89555778e+05]",1675213600
"[ 1.67520960e+09  4.40360780e+04  6.84447300e+06  6.56021102e+06
 -1.88897488e+06 -4.92154342e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.42518083e+06
 -2.35806080e+06 -2.00500845e+05]",1675213700
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.46739669e+06
  2.23672207e+06  5.92536181e+04]","[ 1.67520960e+09  3.43580387e+02 -6.84716000e+06 -6.42518083e+06
  2.35806080e+06 -2.00323136e+05]",1675213800
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.44489227e+06
  2.19189277e+06 -7.01873324e+05]","[ 1.67520960e+09  3.43580387e+02 -6.84716000e+06 -6.42518083e+06
  2.35806080e+06 -2.00323136e+05]",1675213900
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.34232079e+06
  2.11983284e+06 -1.45428066e+06]","[ 1.67520960e+09  4.40360780e+04  6.84447300e+06 -6.50245101e+06
  1.79332782e+06 -1.16107164e+06]",1675214000
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.16095651e+06
  2.02143752e+06 -2.18862097e+06]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06 -6.27397913e+06
  1.87925378e+06 -1.98788322e+06]",1675214100
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06 -6.65784234e+06
  1.08516528e+06 -1.15510712e+06]","[ 1.67520960e+09  4.40360780e+04  6.84447300e+06 -6.50245101e+06
  1.79332782e+06 -1.16107164e+06]",1675214200
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06 -6.72671317e+06
  1.19470324e+06 -4.03404240e+05]","[ 1.67520960e+09  4.40227345e+04  6.84584300e+06 -6.62634023e+06
  1.25227219e+06 -1.17819507e+06]",1675214300
"[ 1.67520960e+09  4.40227345e+04  6.84584300e+06  6.69538911e+06
 -1.34383364e+06 -4.81084351e+05]","[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.58854637e+06
 -1.38002949e+06 -1.23466923e+06]",1675214400
"[ 1.67520960e+09  4.40227345e+04  6.84584300e+06  6.71316419e+06
 -1.31156965e+06  2.80674088e+05]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06  6.72671317e+06
 -1.19470324e+06 -4.03221958e+05]",1675214500
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.66237577e+06
 -5.17374698e+05 -1.47560203e+06]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.62634023e+06
 -1.25227219e+06 -1.17837624e+06]",1675214600
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.77570176e+06
 -6.25086656e+05 -7.29013849e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.62634023e+06
 -1.25227219e+06 -1.17837624e+06]",1675214700
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.80484734e+06
 -7.25032620e+05  2.66315022e+04]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06  6.72671317e+06
 -1.19470324e+06 -4.03221958e+05]",1675214800
"[ 1.67520960e+09  4.40284790e+04  6.84526200e+06  6.78963850e+06
 -7.97996124e+05 -3.48744978e+05]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.73158958e+06
 -8.30503873e+05 -9.09926842e+05]",1675214900
"[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.81786041e+06
 -5.92669668e+05 -2.21635278e+05]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.73158958e+06
 -8.30503873e+05 -9.09926842e+05]",1675215000
"[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.70982480e+06
 -1.34752044e+06 -2.14568934e+05]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06  6.72671317e+06
 -1.19470324e+06 -4.03221958e+05]",1675215100
"[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.51856381e+06
 -2.08565723e+06 -2.04841183e+05]","[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.42514050e+06
 -2.25283106e+06 -6.89555778e+05]",1675215200
"[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.24644972e+06
 -2.79792454e+06 -1.92572681e+05]","[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.42514050e+06
 -2.25283106e+06 -6.89555778e+05]",1675215300
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.84447711e+06
 -1.17130187e+05 -1.69118717e+05]","[ 1.67520960e+09  3.43580387e+02 -6.84716000e+06 -6.81786041e+06
  5.92669668e+05 -2.21457429e+05]",1675215400
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.63671913e+06
 -1.83356874e+05 -1.67616435e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06 -6.66237577e+06
  5.17374698e+05 -1.47542392e+06]",1675215600
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06 -6.73929809e+06
  8.32546201e+05  8.62307632e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06 -6.71316419e+06
  1.31156965e+06  2.80492787e+05]",1675216100
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06 -6.81404382e+06
  6.38049852e+05  1.28629630e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06 -6.71316419e+06
  1.31156965e+06  2.80492787e+05]",1675216200
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.01218135e+06
 -2.19457479e+06 -2.42305044e+06]","[ 1.67520960e+09  4.40360780e+04  6.84447300e+06  6.27397913e+06
 -1.87925378e+06 -1.98770445e+06]",1675216300
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.24067147e+06
 -2.23812735e+06 -1.69660308e+06]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06  6.50245101e+06
 -1.79332782e+06 -1.16124924e+06]",1675216400
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.39163163e+06
 -2.25387491e+06 -9.49078241e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.42518083e+06
 -2.35806080e+06 -2.00500845e+05]",1675216500
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.46318639e+06
 -2.24162181e+06 -1.89762684e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.42518083e+06
 -2.35806080e+06 -2.00500845e+05]",1675216600
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.45444680e+06
 -2.20152029e+06  5.71910358e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.42518083e+06
 -2.35806080e+06 -2.00500845e+05]",1675216700
"[ 1.67520960e+09  4.40360780e+04  6.84447300e+06 -6.41127676e+06
  1.74432726e+06 -1.64306525e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.58854637e+06
  1.38002949e+06 -1.23484680e+06]",1675216800
"[ 1.67520960e+09  4.40360780e+04  6.84447300e+06 -6.20474708e+06
  1.65071075e+06 -2.37130308e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06 -6.39010682e+06
  1.15826662e+06 -2.16310159e+06]",1675216900
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.63743401e+06
 -1.06474683e+06  1.28433049e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06  6.73929809e+06
 -8.32546201e+05  8.62129427e+05]",1675217000
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.72074392e+06
 -1.17672599e+06  5.34451095e+05]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06  6.73929809e+06
 -8.32546201e+05  8.62129427e+05]",1675217100
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.72057328e+06
 -1.27408864e+06 -2.22066891e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.81786041e+06
 -5.92669668e+05 -2.21275787e+05]",1675217200
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.63692422e+06
 -1.35562543e+06 -9.75826511e+05]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06  6.50245101e+06
 -1.79332782e+06 -1.16124924e+06]",1675217300
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.63471932e+06
  4.98316571e+05  1.60140845e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.63743401e+06
  1.06474683e+06  1.28415091e+06]",1675217400
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.76229636e+06
  6.07222353e+05  8.57296777e+05]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.63743401e+06
  1.06474683e+06  1.28415091e+06]",1675217500
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.80585955e+06
  7.08584086e+05  1.02534162e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06 -6.71316419e+06
  1.31156965e+06  2.80492787e+05]",1675217600
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.76486765e+06
  8.01142465e+05 -6.53502324e+05]","[ 1.67520960e+09  4.40284790e+04  6.84526200e+06 -6.68197121e+06
  7.08818476e+05 -1.30595288e+06]",1675217700
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.63982995e+06
  8.83747558e+05 -1.40141978e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.58854637e+06
  1.38002949e+06 -1.23484680e+06]",1675217800
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.43229989e+06
  9.55373090e+05 -2.13192619e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06 -6.39010682e+06
  1.15826662e+06 -2.16310159e+06]",1675217900
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.14485580e+06
  1.01512919e+06 -2.83594584e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06 -6.39010682e+06
  1.15826662e+06 -2.16310159e+06]",1675218000
"[ 1.67520960e+09  4.40284790e+04  6.84526200e+06 -6.34197789e+06
  6.14202341e+05 -2.50193602e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06 -6.39010682e+06
  1.15826662e+06 -2.16310159e+06]",1675218100
"[1.67520960e+09 4.40060094e+04 6.84756800e+06 6.84665227e+06
 1.10262935e+05 1.95523131e+04]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.81786041e+06
 -5.92669668e+05 -2.21275787e+05]",1675218200
"[1.67520960e+09 4.40060094e+04 6.84756800e+06 6.80146210e+06
 1.44632741e+05 7.79988594e+05]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.76229636e+06
 -6.07222353e+05  8.57118090e+05]",1675218300
"[1.67520960e+09 4.40060094e+04 6.84756800e+06 6.67192497e+06
 1.77208912e+05 1.53075200e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.63471932e+06
 -4.98316571e+05  1.60122638e+06]",1675218400
"[1.67520960e+009 4.40802867e+004 6.84341500e+006 2.30236678e-307
 2.30271580e-307 2.28430724e-307]","[1.63560461e+09 1.15711839e+00 6.84314000e+06 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1675218500
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06  5.95618634e+06
 -1.37164567e+06 -3.08176553e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.14485580e+06
 -1.01512919e+06 -2.83576757e+06]",1675218600
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06  6.28885750e+06
 -1.21773994e+06 -2.41292916e+06]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.46315742e+06
 -1.18522824e+06 -1.92034139e+06]",1675218700
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06  6.54345300e+06
 -1.04871607e+06 -1.71413647e+06]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.62634023e+06
 -1.25227219e+06 -1.17837624e+06]",1675218800
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06  6.71681205e+06
 -8.66672475e+05 -9.94062910e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.62634023e+06
 -1.25227219e+06 -1.17837624e+06]",1675218900
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06  6.80678242e+06
 -6.73869209e+05 -2.61648138e+05]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.73158958e+06
 -8.30503873e+05 -9.09926842e+05]",1675219000
"[ 1.67520960e+09  4.40720582e+04  6.84402500e+06 -6.53528136e+06
  6.20149073e+05  1.93550792e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.63743401e+06
  1.06474683e+06  1.28415091e+06]",1675219100
"[ 1.67520960e+09  4.40720582e+04  6.84402500e+06 -6.69775144e+06
  7.36396214e+05  1.19938501e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.63743401e+06
  1.06474683e+06  1.28415091e+06]",1675219200
"[ 1.67520960e+09  4.40140304e+04  6.84357600e+06 -6.28079005e+06
  2.47898582e+06  1.11392912e+06]","[ 1.67520960e+09  4.40454537e+04 -6.84351200e+06 -6.45444680e+06
  2.20152029e+06  5.71730905e+05]",1675219300
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.45661978e+06
  2.24570431e+06  3.20202568e+05]","[ 1.67520960e+09  3.43580387e+02 -6.84716000e+06 -6.42518083e+06
  2.35806080e+06 -2.00323136e+05]",1675219400
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.46164820e+06
  2.21034519e+06 -4.41738888e+05]","[ 1.67520960e+09  3.43580387e+02 -6.84716000e+06 -6.42518083e+06
  2.35806080e+06 -2.00323136e+05]",1675219500
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.38640138e+06
  2.14752620e+06 -1.19819247e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.58854637e+06
  1.38002949e+06 -1.23484680e+06]",1675219600
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -6.23181413e+06
  2.05802776e+06 -1.93976051e+06]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06 -6.27397913e+06
  1.87925378e+06 -1.98788322e+06]",1675219700
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -5.99980696e+06
  1.94296176e+06 -2.65723024e+06]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06 -6.27397913e+06
  1.87925378e+06 -1.98788322e+06]",1675219800
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06 -5.69326215e+06
  1.80375768e+06 -3.34168831e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06 -5.95618634e+06
  1.37164567e+06 -3.08158687e+06]",1675219900
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.07771164e+06
 -2.42542995e+05 -3.13606807e+06]","[ 1.67520960e+09  4.40284790e+04 -6.84526200e+06  6.34197789e+06
 -6.14202341e+05 -2.50175764e+06]",1675220000
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.38082347e+06
 -3.63065854e+05 -2.44654938e+06]","[ 1.67520960e+09  4.40284790e+04 -6.84526200e+06  6.34197789e+06
 -6.14202341e+05 -2.50175764e+06]",1675220100
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.60466081e+06
 -4.79078032e+05 -1.72663509e+06]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.46315742e+06
 -1.18522824e+06 -1.92034139e+06]",1675220200
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.74644272e+06
 -5.89138209e+05 -9.85269326e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06  6.62634023e+06
 -1.25227219e+06 -1.17837624e+06]",1675220300
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.80440774e+06
 -6.91879012e+05 -2.31662704e+05]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06  6.72671317e+06
 -1.19470324e+06 -4.03221958e+05]",1675220400
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.77783571e+06
 -7.86024004e+05  5.24822065e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.81786041e+06
 -5.92669668e+05 -2.21275787e+05]",1675220500
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.66705676e+06
 -8.70403538e+05  1.27478651e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06  6.73929809e+06
 -8.32546201e+05  8.62129427e+05]",1675220600
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.47344720e+06
 -9.43969296e+05  2.00891319e+06]","[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.63743401e+06
 -1.06474683e+06  1.28396806e+06]",1675220700
"[ 1.67520960e+09  4.40284790e+04  6.84526200e+06  6.60950047e+06
 -6.84801799e+05  1.64412954e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06  6.63471932e+06
 -4.98316571e+05  1.60122638e+06]",1675220800
"[ 1.67520960e+09  4.40284790e+04  6.84526200e+06  6.39047628e+06
 -6.25800916e+05  2.37229803e+06]","[ 1.67520960e+09  4.40720582e+04 -6.84402500e+06  6.53528136e+06
 -6.20149073e+05  1.93533016e+06]",1675220900
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.84555342e+06
 -1.03342957e+05  1.30023440e+05]","[ 1.67520960e+09  3.43580387e+02 -6.84716000e+06 -6.81786041e+06
  5.92669668e+05 -2.21457429e+05]",1675221000
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.81701682e+06
 -1.38015369e+05 -6.31205999e+05]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06 -6.77570176e+06
  6.25086656e+05 -7.28831637e+05]",1675221100
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.70394035e+06
 -1.70976211e+05 -1.38460766e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06 -6.66237577e+06
  5.17374698e+05 -1.47542392e+06]",1675221200
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.50772633e+06
 -2.01816727e+05 -2.12083840e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06 -6.38082347e+06
  3.63065854e+05 -2.44636651e+06]",1675221300
"[ 1.67520960e+09  4.40060094e+04  6.84756800e+06 -6.23080806e+06
 -2.30154454e+05 -2.83076798e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06 -6.07771164e+06
  2.42542995e+05 -3.13588870e+06]",1675221400
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06 -6.23439106e+06
  1.24674073e+06  2.53630679e+06]","[ 1.67520960e+09  4.40802867e+04 -6.84341500e+06 -6.47344720e+06
  9.43969296e+05  2.00873301e+06]",1675221500
"[ 1.67520960e+09  4.40462495e+04  6.84506000e+06 -6.50336392e+06
  1.08029966e+06  1.84229660e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.63743401e+06
  1.06474683e+06  1.28415091e+06]",1675221600
"[ 1.67520960e+09  4.40720582e+04  6.84402500e+06  5.90601628e+06
 -3.42884288e+05 -3.44123238e+06]","[ 1.67520960e+09  4.40802867e+04  6.84341500e+06  6.07771164e+06
 -2.42542995e+05 -3.13570767e+06]",1675221700
"[ 1.67520960e+09  4.40140304e+04  6.84357600e+06  5.49292330e+06
 -2.28694981e+06 -3.38115168e+06]","[ 1.67520960e+09  4.40454537e+04 -6.84351200e+06  5.69326215e+06
 -1.80375768e+06 -3.34150950e+06]",1675221800
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  5.91659817e+06
 -2.17335657e+06 -2.66534122e+06]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06  6.20474708e+06
 -1.65071075e+06 -2.37112236e+06]",1675221900
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.17103285e+06
 -2.22632358e+06 -1.94820258e+06]","[ 1.67520960e+09  4.43058774e+04 -6.84610400e+06  6.41545522e+06
 -1.87765159e+06 -1.47816468e+06]",1675222000
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.34880271e+06
 -2.25163223e+06 -1.20686077e+06]","[ 1.67520960e+09  4.40360780e+04 -6.84447300e+06  6.50245101e+06
 -1.79332782e+06 -1.16124924e+06]",1675222100
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.44769925e+06
 -2.24896808e+06 -4.50525714e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.42518083e+06
 -2.35806080e+06 -2.00500845e+05]",1675222200
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.46649384e+06
 -2.21836425e+06  3.11406372e+05]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.42518083e+06
 -2.35806080e+06 -2.00500845e+05]",1675222300
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.40495300e+06
 -2.16020093e+06  1.06946975e+06]","[ 1.67520960e+09  4.40140304e+04 -6.84357600e+06  6.28079005e+06
 -2.47898582e+06  1.11374948e+06]",1675222400
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.39523718e+06
 -8.93283651e+05  2.26753316e+06]","[ 1.67520960e+09  4.40720582e+04 -6.84402500e+06  6.53528136e+06
 -6.20149073e+05  1.93533016e+06]",1675222500
"[ 1.67520960e+09  4.40454537e+04  6.84351200e+06  6.04491170e+06
 -1.96441955e+06  2.53648474e+06]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06  6.23439106e+06
 -1.24674073e+06  2.53612706e+06]",1675222600
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.70126172e+06
 -1.13945699e+06  7.95895680e+05]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06  6.73929809e+06
 -8.32546201e+05  8.62129427e+05]",1675222700
"[ 1.67520960e+09  4.40431248e+04  6.84388200e+06  6.73011232e+06
 -1.24203831e+06  4.06184505e+04]","[ 1.67520960e+09  3.43580387e+02  6.84716000e+06  6.81786041e+06
 -5.92669668e+05 -2.21275787e+05]",1675222800
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.33462340e+06
  3.42780491e+05  2.56658856e+06]","[ 1.67520960e+09  4.40284790e+04 -6.84526200e+06 -6.39047628e+06
  6.25800916e+05  2.37212072e+06]",1675222900
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.57221112e+06
  4.59666046e+05  1.85123662e+06]","[ 1.67520960e+09  4.40060094e+04 -6.84756800e+06 -6.67192497e+06
 -1.77208912e+05  1.53057364e+06]",1675223000
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.72814657e+06
  5.70840772e+05  1.11288516e+06]","[ 1.67520960e+09  4.40431248e+04 -6.84388200e+06 -6.63743401e+06
  1.06474683e+06  1.28415091e+06]",1675223100
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.80049244e+06
  6.74923449e+05  3.60707374e+05]","[ 1.67520960e+09  4.40227345e+04 -6.84584300e+06 -6.71316419e+06
  1.31156965e+06  2.80492787e+05]",1675223200
"[ 1.67520960e+09  4.40802867e+04  6.84341500e+06 -6.78834990e+06
  7.70620967e+05 -3.95951797e+05]","[ 1.67520960e+09  4.40462495e+04 -6.84506000e+06 -6.75904703e+06
  7.98081795e+05 -7.30023483e+05]",1675223300
