object1,object2,time
"[ 1.67520960e+09  4.38550849e+04  6.86596500e+06  6.58824188e+06
  1.83103319e+06 -6.19565776e+05]","[ 1.67520960e+09  1.64518815e+02  6.86211000e+06  6.72530951e+06
  1.32851688e+06 -3.06281716e+05]",1675215000
"[1.67520960e+09 4.38550849e+04 6.86596500e+06 6.63961367e+06
 1.74319908e+06 1.35139217e+05]","[ 1.67520960e+09  1.64518815e+02  6.86211000e+06  6.72530951e+06
  1.32851688e+06 -3.06281716e+05]",1675215100
"[ 1.67520960e+09  4.38882832e+04  6.86318800e+06  6.52269451e+06
  2.04361453e+06 -6.17612782e+05]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06  6.59988581e+06
  1.87179424e+06 -1.40157305e+05]",1675215200
"[1.67520960e+09 4.38882832e+04 6.86318800e+06 6.57598473e+06
 1.95980823e+06 1.37572034e+05]","[ 1.67520960e+09  1.64518815e+02  6.86211000e+06  6.72530951e+06
  1.32851688e+06 -3.06281716e+05]",1675215300
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.35725093e+06
 -1.74562944e+06 -1.90608047e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06 -6.55069563e+06
 -1.68611185e+06 -1.15186914e+06]",1675215400
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.54662730e+06
 -1.69336096e+06 -1.17012987e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06 -6.60854198e+06
 -1.80218122e+06 -4.01215059e+05]",1675215500
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.65534808e+06
 -1.62022998e+06 -4.19763059e+05]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.63927107e+06
 -1.70976719e+06  3.25627239e+05]",1675215600
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.68207380e+06
 -1.52713748e+06  3.35775302e+05]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.63927107e+06
 -1.70976719e+06  3.25627239e+05]",1675215700
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.62647521e+06
 -1.41523038e+06  1.08717685e+06]","[ 1.67520960e+09  4.38265014e+04  6.86362700e+06 -6.50037810e+06
 -1.40220197e+06  1.69913683e+06]",1675215800
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.48923728e+06
 -1.28588740e+06  1.82518419e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06 -6.29552956e+06
 -2.01277498e+06  1.84287547e+06]",1675215900
"[ 1.67520960e+09  4.38265014e+04  6.86362700e+06  6.36697562e+06
  1.30008978e+06 -2.20924503e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.35725093e+06
  1.74562944e+06 -1.90590049e+06]",1675216000
"[ 1.67520960e+09  4.38835044e+04  6.86211000e+06 -6.40336021e+06
 -5.90597889e+05 -2.39514630e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675216300
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06 -6.35035351e+06
 -2.60158289e+06  3.64969075e+04]","[ 1.67520960e+09  4.38952481e+04  6.86276400e+06 -6.48500469e+06
 -2.23880829e+06  1.72794112e+05]",1675216400
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06 -6.34412780e+06
 -2.49468900e+06  7.90648155e+05]","[ 1.67520960e+09  4.38952481e+04  6.86276400e+06 -6.48500469e+06
 -2.23880829e+06  1.72794112e+05]",1675216500
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06 -6.25974518e+06
 -2.35706161e+06  1.53505896e+06]","[ 1.67520960e+09  4.38377488e+04 -6.86534500e+06 -6.36100073e+06
 -2.21062843e+06  1.33539098e+06]",1675216600
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06 -6.09824522e+06
 -2.19039625e+06  2.26055850e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06 -6.29552956e+06
 -2.01277498e+06  1.84287547e+06]",1675216700
"[ 1.67520960e+09  4.38377488e+04  6.86534500e+06 -6.26871411e+06
 -2.10509229e+06 -1.84520238e+06]","[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.35725093e+06
 -1.74562944e+06 -1.90572308e+06]",1675216800
"[ 1.67520960e+09  4.38377488e+04  6.86534500e+06 -6.07053431e+06
 -1.93122009e+06 -2.55968048e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675216900
"[ 1.67520960e+09  4.38952481e+04  6.86276400e+06 -6.18609055e+06
 -2.39619325e+06 -1.75729092e+06]","[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.35725093e+06
 -1.74562944e+06 -1.90572308e+06]",1675217100
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.22904425e+06
 -2.02137950e+06 -2.04812944e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675217200
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.43592214e+06
 -1.98210847e+06 -1.31603716e+06]","[ 1.67520960e+09  4.38550849e+04 -6.86596500e+06 -6.58824188e+06
 -1.83103319e+06 -6.19387273e+05]",1675217300
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.56347502e+06
 -1.91840726e+06 -5.67724251e+05]","[ 1.67520960e+09  1.64518815e+02 -6.86211000e+06 -6.72530951e+06
 -1.32851688e+06 -3.06100271e+05]",1675217400
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.61013076e+06
 -1.83106100e+06  1.87586057e+05]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.63927107e+06
 -1.70976719e+06  3.25627239e+05]",1675217500
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.57531431e+06
 -1.72114627e+06  9.40584301e+05]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.63927107e+06
 -1.70976719e+06  3.25627239e+05]",1675217600
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.45945479e+06
 -1.59001780e+06  1.68198951e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06 -6.58641750e+06
 -1.67433161e+06  9.54135807e+05]",1675217700
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.26398022e+06
 -1.43929181e+06  2.40266361e+06]","[ 1.67520960e+09  4.38265014e+04  6.86362700e+06 -6.50037810e+06
 -1.40220197e+06  1.69913683e+06]",1675217800
"[1.67520960e+09 4.38785621e+04 6.86174100e+06 6.30712502e+06
 7.90378413e+05 2.58436946e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06  6.26398022e+06
  1.43929181e+06  2.40248172e+06]",1675217900
"[1.67520960e+09 4.38785621e+04 6.86174100e+06 6.56278419e+06
 7.17305058e+05 1.87051507e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06  6.50037810e+06
  1.40220197e+06  1.69931886e+06]",1675218000
"[1.67520960e+09 4.38785621e+04 6.86174100e+06 6.73755909e+06
 6.35391141e+05 1.13360716e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.62647521e+06
  1.41523038e+06  1.08699451e+06]",1675218100
"[1.67520960e+09 4.39097013e+04 6.86258000e+06 6.28779452e+06
 1.75675250e+06 2.11482032e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06  6.50037810e+06
  1.40220197e+06  1.69931886e+06]",1675218200
"[1.67520960e+09 4.39097013e+04 6.86258000e+06 6.50009235e+06
 1.71064571e+06 1.38473643e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06  6.60041924e+06
  1.77151959e+06  6.14626767e+05]",1675218300
"[1.67520960e+09 4.39097013e+04 6.86258000e+06 6.63230790e+06
 1.64346346e+06 6.37592346e+05]","[1.67520960e+09 4.38265014e+04 6.86362700e+06 6.63927107e+06
 1.70976719e+06 3.25449875e+05]",1675218400
"[ 1.67520960e+09  4.38785621e+04  6.86174100e+06  6.60015706e+06
  2.40886026e+05 -1.86101859e+06]","[ 1.67520960e+09  4.38835044e+04 -6.86211000e+06  6.40336021e+06
  5.90597889e+05 -2.39496548e+06]",1675218500
"[ 1.67520960e+09  4.38785621e+04  6.86174100e+06  6.35880058e+06
  1.31632614e+05 -2.57523156e+06]","[ 1.67520960e+09  4.38835044e+04 -6.86211000e+06  6.40336021e+06
  5.90597889e+05 -2.39496548e+06]",1675218600
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06  6.53721288e+06
  1.32497496e+06 -1.61378233e+06]","[ 1.67520960e+09  4.39014073e+04  6.86161800e+06  6.55069563e+06
  1.68611185e+06 -1.15169124e+06]",1675218700
"[1.67520960e+09 4.39992843e+04 6.86165800e+06 6.47844926e+06
 7.94238315e+05 2.11689188e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06  6.50037810e+06
  1.40220197e+06  1.69931886e+06]",1675218800
"[1.67520960e+09 4.39992843e+04 6.86165800e+06 6.18875895e+06
 9.81871806e+05 2.79598659e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06  6.26398022e+06
  1.43929181e+06  2.40248172e+06]",1675218900
"[1.67520960e+09 4.38648812e+04 6.86269300e+06 6.07150391e+06
 2.72418457e+06 1.67696568e+06]","[1.67520960e+09 4.39014073e+04 6.86161800e+06 6.29552956e+06
 2.01277498e+06 1.84269753e+06]",1675219000
"[1.67520960e+09 4.38648812e+04 6.86269300e+06 6.24296663e+06
 2.69198147e+06 9.35499121e+05]","[1.67520960e+09 4.38377488e+04 6.86534500e+06 6.36100073e+06
 2.21062843e+06 1.33521014e+06]",1675219100
"[1.67520960e+09 4.38835044e+04 6.86211000e+06 6.57716565e+06
 5.32654368e+05 1.88300955e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.48923728e+06
  1.28588740e+06  1.82500170e+06]",1675219200
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06  6.35399530e+06
  2.52888843e+06 -5.72732308e+05]","[ 1.67520960e+09  4.38882832e+04 -6.86318800e+06  6.57626213e+06
  1.93064714e+06 -3.58606430e+05]",1675219300
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06  6.29219341e+06
  2.40000773e+06 -1.32091642e+06]","[ 1.67520960e+09  4.39014073e+04  6.86161800e+06  6.55069563e+06
  1.68611185e+06 -1.15169124e+06]",1675219400
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06  6.15287443e+06
  2.24155997e+06 -2.05282741e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.35725093e+06
  1.74562944e+06 -1.90590049e+06]",1675219500
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06  5.93775470e+06
  2.05549716e+06 -2.75944845e+06]","[ 1.67520960e+09  4.38377488e+04 -6.86534500e+06  6.07053431e+06
  1.93122009e+06 -2.55950009e+06]",1675219600
"[1.67520960e+09 4.38377488e+04 6.86534500e+06 6.13927011e+06
 1.98707834e+06 2.34389508e+06]","[1.67520960e+09 4.39014073e+04 6.86161800e+06 6.29552956e+06
 2.01277498e+06 1.84269753e+06]",1675219700
"[1.67520960e+09 4.38952481e+04 6.86276400e+06 5.84428145e+06
 2.40179177e+06 2.67830177e+06]","[ 1.67520960e+09  4.38648812e+04 -6.86269300e+06  6.09824522e+06
  2.19039625e+06  2.26038126e+06]",1675219800
"[1.67520960e+09 4.39014073e+04 6.86161800e+06 5.85160741e+06
 2.03524365e+06 2.94928390e+06]","[ 1.67520960e+09  4.38648812e+04 -6.86269300e+06  6.09824522e+06
  2.19039625e+06  2.26038126e+06]",1675219900
"[1.67520960e+09 4.39014073e+04 6.86161800e+06 6.15640019e+06
 2.02798545e+06 2.25118042e+06]","[ 1.67520960e+09  4.38648812e+04 -6.86269300e+06  6.25974518e+06
  2.35706161e+06  1.53488098e+06]",1675220000
"[1.67520960e+09 4.39014073e+04 6.86161800e+06 6.38531317e+06
 1.99573162e+06 1.52533034e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06  6.62133748e+06
  1.53228516e+06  9.58654900e+05]",1675220100
"[1.67520960e+09 4.39014073e+04 6.86161800e+06 6.53552491e+06
 1.93887969e+06 7.80680038e+05]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.65995185e+06
  1.46465688e+06  7.71066625e+05]",1675220200
"[1.67520960e+09 4.39014073e+04 6.86161800e+06 6.60518400e+06
 1.85813038e+06 2.64075751e+04]","[ 1.67520960e+09  1.64518815e+02  6.86211000e+06  6.72530951e+06
  1.32851688e+06 -3.06281716e+05]",1675220300
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06  6.59343188e+06
  1.75447897e+06 -7.28190371e+05]","[ 1.67520960e+09  1.64518815e+02  6.86211000e+06  6.72530951e+06
  1.32851688e+06 -3.06281716e+05]",1675220400
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06  6.50041338e+06
  1.62920298e+06 -1.47381311e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.35725093e+06
  1.74562944e+06 -1.90590049e+06]",1675220500
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06  6.32727500e+06
  1.48384649e+06 -2.20127059e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06  6.35725093e+06
  1.74562944e+06 -1.90590049e+06]",1675220600
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06  6.07615073e+06
  1.32020107e+06 -2.90159663e+06]","[ 1.67520960e+09  4.38265014e+04  6.86362700e+06  6.36697562e+06
  1.30008978e+06 -2.20888125e+06]",1675220700
"[ 1.67520960e+09  4.38785621e+04  6.86174100e+06 -6.49831659e+06
 -7.38987121e+05 -2.07587791e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675220800
"[ 1.67520960e+09  4.38785621e+04  6.86174100e+06 -6.69631375e+06
 -6.59484542e+05 -1.34460102e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06 -6.53721288e+06
 -1.32497496e+06 -1.61360177e+06]",1675220900
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.21186003e+06
 -1.76606565e+06 -2.32138136e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675221000
"[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.44686059e+06
 -1.72616803e+06 -1.59791636e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06 -6.55069563e+06
 -1.68611185e+06 -1.15186914e+06]",1675221100
"[ 1.67520960e+09  4.39992843e+04  6.86165800e+06 -6.79098754e+06
  8.95077550e+04  9.78175375e+05]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.73755909e+06
 -6.35391141e+05  1.13342904e+06]",1675221200
"[ 1.67520960e+09  4.38785621e+04  6.86174100e+06 -6.65394975e+06
 -2.71414927e+05  1.65371589e+06]","[ 1.67520960e+09  4.39992843e+04 -6.86165800e+06 -6.47844926e+06
 -7.94238315e+05  2.11671117e+06]",1675221300
"[ 1.67520960e+09  4.38785621e+04  6.86174100e+06 -6.43542406e+06
 -1.62868660e+05  2.37534852e+06]","[ 1.67520960e+09  4.39992843e+04 -6.86165800e+06 -6.47844926e+06
 -7.94238315e+05  2.11671117e+06]",1675221400
"[ 1.67520960e+09  4.39992843e+04  6.86165800e+06 -6.73284870e+06
 -5.39432197e+05 -1.20835085e+06]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.60015706e+06
 -2.40886026e+05 -1.86083839e+06]",1675221500
"[ 1.67520960e+09  4.39992843e+04  6.86165800e+06 -6.54614420e+06
 -7.39190551e+05 -1.91936030e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675221600
"[ 1.67520960e+09  4.39992843e+04  6.86165800e+06 -6.27875757e+06
 -9.29838281e+05 -2.60671338e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675221700
"[ 1.67520960e+09  4.39992843e+04  6.86165800e+06 -5.93398440e+06
 -1.10902563e+06 -3.26193835e+06]","[ 1.67520960e+09  4.39014073e+04 -6.86161800e+06 -6.07615073e+06
 -1.32020107e+06 -2.90141675e+06]",1675221800
"[ 1.67520960e+09  4.38835044e+04  6.86211000e+06 -6.23491465e+06
 -6.34385524e+05 -2.79498622e+06]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.35880058e+06
 -1.31632614e+05 -2.57505391e+06]",1675221900
"[ 1.67520960e+09  4.38835044e+04  6.86211000e+06 -6.51240646e+06
 -5.56302470e+05 -2.08989074e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.36697562e+06
 -1.30008978e+06 -2.20906316e+06]",1675222000
"[ 1.67520960e+09  4.38835044e+04  6.86211000e+06 -6.70964782e+06
 -4.71364265e+05 -1.35904215e+06]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.60015706e+06
 -2.40886026e+05 -1.86083839e+06]",1675222100
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06 -6.31812797e+06
 -2.44046936e+06  1.10540646e+06]","[ 1.67520960e+09  4.38377488e+04 -6.86534500e+06 -6.42758575e+06
 -2.33953316e+06  5.87774008e+05]",1675222200
"[ 1.67520960e+09  4.38648812e+04  6.86269300e+06 -6.20113420e+06
 -2.29040322e+06  1.84297123e+06]","[ 1.67520960e+09  4.38377488e+04 -6.86534500e+06 -6.36100073e+06
 -2.21062843e+06  1.33539098e+06]",1675222300
"[ 1.67520960e+09  4.38835044e+04  6.86211000e+06 -6.80067533e+06
 -1.86229531e+05  8.97043612e+05]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.73755909e+06
 -6.35391141e+05  1.13342904e+06]",1675222400
"[ 1.67520960e+09  4.38835044e+04  6.86211000e+06 -6.66287213e+06
 -8.49835583e+04  1.63934937e+06]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.56278419e+06
 -7.17305058e+05  1.87033727e+06]",1675222500
"[ 1.67520960e+09  4.38952481e+04  6.86276400e+06 -5.75060747e+06
 -2.39625526e+06 -2.87854202e+06]","[ 1.67520960e+09  4.38648812e+04 -6.86269300e+06 -5.93775470e+06
 -2.05549716e+06 -2.75927063e+06]",1675222600
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -5.75203806e+06
 -2.03273871e+06 -3.14067399e+06]","[ 1.67520960e+09  4.38648812e+04 -6.86269300e+06 -5.93775470e+06
 -2.05549716e+06 -2.75927063e+06]",1675222700
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.07766920e+06
 -2.03258630e+06 -2.45200562e+06]","[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.35725093e+06
 -1.74562944e+06 -1.90572308e+06]",1675222800
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.32839094e+06
 -2.00738155e+06 -1.73311541e+06]","[ 1.67520960e+09  4.39097013e+04  6.86258000e+06 -6.35725093e+06
 -1.74562944e+06 -1.90572308e+06]",1675222900
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.50111302e+06
 -1.95743512e+06 -9.92863955e+05]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06 -6.67445105e+06
 -1.49666816e+06 -5.53616815e+05]",1675223000
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.59370660e+06
 -1.88336260e+06 -2.40375098e+05]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.63927107e+06
 -1.70976719e+06  3.25627239e+05]",1675223100
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.60503042e+06
 -1.78607698e+06  5.15076467e+05]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06 -6.63927107e+06
 -1.70976719e+06  3.25627239e+05]",1675223200
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.53494491e+06
 -1.66677733e+06  1.26417953e+06]","[ 1.67520960e+09  4.39097013e+04 -6.86258000e+06 -6.58641750e+06
 -1.67433161e+06  9.54135807e+05]",1675223300
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.38431391e+06
 -1.52693407e+06  1.99770114e+06]","[ 1.67520960e+09  4.38265014e+04  6.86362700e+06 -6.50037810e+06
 -1.40220197e+06  1.69913683e+06]",1675223400
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -6.15499399e+06
 -1.36827080e+06  2.70660038e+06]","[ 1.67520960e+09  4.38785621e+04 -6.86174100e+06 -6.30712502e+06
 -7.90378413e+05  2.58419125e+06]",1675223500
"[ 1.67520960e+09  4.39014073e+04  6.86161800e+06 -5.84981160e+06
 -1.19274312e+06  3.38213982e+06]","[ 1.67520960e+09  4.39992843e+04 -6.86165800e+06 -6.18875895e+06
 -9.81871806e+05  2.79580751e+06]",1675223600
"[1.67520960e+09 4.38785621e+04 6.86174100e+06 6.64841240e+06
 6.82922428e+05 1.55425837e+06]","[ 1.67520960e+09  4.38265014e+04 -6.86362700e+06  6.50037810e+06
  1.40220197e+06  1.69931886e+06]",1675223700
