object1,object2,time
"[ 1.67520960e+09  4.47222257e+04  6.77483800e+06 -3.51692886e+06
 -5.14063523e+06  2.66524122e+06]","[ 1.67520960e+09  4.47327306e+04 -6.77462000e+06 -3.27880639e+06
 -5.31295666e+06  2.62991235e+06]",1675216200
"[ 1.67520960e+09  4.47222257e+04  6.77483800e+06 -3.75285503e+06
 -5.29200885e+06  1.95170475e+06]","[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -3.10577385e+06
 -5.61907807e+06  2.14698299e+06]",1675216300
"[ 1.67520960e+09  4.47222257e+04  6.77483800e+06 -3.94072752e+06
 -5.37562059e+06  1.21317755e+06]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06 -3.69850958e+06
 -5.33561745e+06  1.92215416e+06]",1675216400
"[1.67520960e+09 4.46698042e+04 6.77979700e+06 3.45495324e+06
 4.86918828e+06 3.21246805e+06]","[ 1.67520960e+09  4.47171199e+04 -6.77384900e+06  3.30157288e+06
  4.99037287e+06  3.17485220e+06]",1675216500
"[1.67520960e+09 4.46698042e+04 6.77979700e+06 2.84430609e+06
 4.94031341e+06 3.66999640e+06]","[ 1.67520960e+09  4.47171199e+04 -6.77384900e+06  3.30157288e+06
  4.99037287e+06  3.17485220e+06]",1675216600
"[1.67520960e+09 4.48082320e+04 6.78011600e+06 2.78940981e+06
 4.41921030e+06 4.31969284e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  3.07485594e+06
  4.66520579e+06  3.81981565e+06]",1675216700
"[1.67520960e+09 4.46736167e+04 6.77954200e+06 2.74472231e+06
 4.77963657e+06 3.94762758e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  3.07485594e+06
  4.66520579e+06  3.81981565e+06]",1675216800
"[1.67520960e+09 4.47301153e+04 6.77396000e+06 2.09355162e+06
 5.37452082e+06 3.55219674e+06]","[ 1.67520960e+09  4.47755524e+04 -6.76985600e+06  1.97836039e+06
  5.63758834e+06  3.18331504e+06]",1675216900
"[1.67520960e+09 4.47301153e+04 6.77396000e+06 2.32394146e+06
 5.67168395e+06 2.88406506e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.47930064e+06
  5.78987911e+06  2.47804673e+06]",1675217000
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -3.81996348e+06
 -5.42795550e+06  1.33271466e+06]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06 -3.69850958e+06
 -5.33561745e+06  1.92215416e+06]",1675217100
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -3.33194465e+06
 -5.57663571e+06  1.90531606e+06]","[ 1.67520960e+09  4.47327306e+04 -6.77462000e+06 -3.27880639e+06
 -5.31295666e+06  2.62991235e+06]",1675217200
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -2.80116757e+06
 -5.65375193e+06  2.45346686e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.42526899e+06
 -5.79000277e+06  2.54549661e+06]",1675217300
"[ 1.67520960e+09  4.47657016e+04  6.76974000e+06 -2.21506801e+06
 -4.36744070e+06  4.67421813e+06]","[ 1.67520960e+09  4.48082320e+04 -6.78011600e+06 -2.78940981e+06
 -4.41921030e+06  4.31951120e+06]",1675217400
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -1.63904540e+06
 -5.59026500e+06  3.44868346e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.09355162e+06
 -5.37452082e+06  3.55201892e+06]",1675217500
"[ 1.67520960e+09  4.47560326e+04  6.77096900e+06 -3.56714944e+06
 -5.54580008e+06  1.53804017e+06]","[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -3.10577385e+06
 -5.61907807e+06  2.14698299e+06]",1675217600
"[ 1.67520960e+09  4.47560326e+04  6.77096900e+06 -3.06145239e+06
 -5.66143073e+06  2.10279162e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.42526899e+06
 -5.79000277e+06  2.54549661e+06]",1675217700
"[ 1.67520960e+09  4.47560326e+04  6.77096900e+06 -2.51648760e+06
 -5.70444502e+06  2.64057161e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.42526899e+06
 -5.79000277e+06  2.54549661e+06]",1675217800
"[ 1.67520960e+09  4.47560326e+04  6.77096900e+06 -1.93924507e+06
 -5.67429122e+06  3.14448229e+06]","[ 1.67520960e+09  2.81672234e+01  6.77954200e+06 -1.77231622e+06
 -6.04750885e+06  2.49974431e+06]",1675217900
"[ 1.67520960e+09  4.47560326e+04  6.77096900e+06 -1.33712881e+06
 -5.57135611e+06  3.60806026e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.09355162e+06
 -5.37452082e+06  3.55201892e+06]",1675218000
"[1.67520960e+09 4.47327306e+04 6.77462000e+06 3.43356592e+06
 5.07830670e+06 2.88390400e+06]","[ 1.67520960e+09  4.47171199e+04 -6.77384900e+06  3.30157288e+06
  4.99037287e+06  3.17485220e+06]",1675218100
"[ 1.67520960e+09  4.47678543e+04  6.77075700e+06 -1.49920385e+06
 -6.49321864e+06  1.19735117e+06]","[ 1.67520960e+09  4.47135224e+04 -6.77616700e+06 -1.96587109e+06
 -6.29669857e+06  1.55010244e+06]",1675218200
"[ 1.67520960e+09  4.47550239e+04  6.77112900e+06 -3.54655921e+06
 -5.75298181e+06  4.16300334e+05]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06 -2.98224344e+06
 -6.03076191e+06  7.60927933e+05]",1675218300
"[ 1.67520960e+09  4.47550239e+04  6.77112900e+06 -3.09926877e+06
 -5.93450214e+06  1.01212912e+06]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06 -3.36193950e+06
 -5.71987613e+06  1.35020184e+06]",1675218400
"[ 1.67520960e+09  4.47550239e+04  6.77112900e+06 -2.61222836e+06
 -6.03990895e+06  1.59497675e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.61047956e+06
 -5.97813079e+06  1.82571327e+06]",1675218500
"[ 1.67520960e+09  4.47550239e+04  6.77112900e+06 -2.09168457e+06
 -6.06785033e+06  2.15736785e+06]","[ 1.67520960e+09  2.81672234e+01  6.77954200e+06 -1.77231622e+06
 -6.04750885e+06  2.49974431e+06]",1675218600
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 3.50142754e+06
 4.16657159e+06 4.02490493e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  3.07485594e+06
  4.66520579e+06  3.81981565e+06]",1675218700
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 3.23429799e+06
 4.73971548e+06 3.59090337e+06]","[ 1.67520960e+09  4.47171199e+04 -6.77384900e+06  3.30157288e+06
  4.99037287e+06  3.17485220e+06]",1675218800
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 2.92564864e+06
 5.25201399e+06 3.11080413e+06]","[ 1.67520960e+09  4.47755524e+04 -6.76985600e+06  2.55848340e+06
  5.66468013e+06  2.68245226e+06]",1675218900
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 2.57944172e+06
 5.69689058e+06 2.59077042e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.47930064e+06
  5.78987911e+06  2.47804673e+06]",1675219000
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 2.20012161e+06
 6.06863421e+06 2.03747809e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.47930064e+06
  5.78987911e+06  2.47804673e+06]",1675219100
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 1.79255778e+06
 6.36247268e+06 1.45802995e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.17575993e+06
  6.13247902e+06  1.86261725e+06]",1675219200
"[1.67520960e+09 4.47770093e+04 6.76906000e+06 1.36198226e+06
 6.57463387e+06 8.59864571e+05]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06  1.49920385e+06
  6.49321864e+06  1.19717061e+06]",1675219300
"[1.67520960e+09 4.48079482e+04 6.77282900e+06 1.76508046e+06
 4.21050652e+06 5.00273310e+06]","[ 1.67520960e+09  4.47657016e+04 -6.76974000e+06  2.21506801e+06
  4.36744070e+06  4.67403611e+06]",1675219400
"[ 1.67520960e+09  4.47681200e+04  6.77189600e+06 -1.72675729e+06
 -4.51626867e+06  4.74132914e+06]","[ 1.67520960e+09  4.48079482e+04 -6.77282900e+06 -1.76508046e+06
 -4.21050652e+06  5.00255380e+06]",1675219500
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 3.56321346e+06
 4.18138332e+06 3.95113831e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  3.07485594e+06
  4.66520579e+06  3.81981565e+06]",1675219600
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 3.30368361e+06
 4.75106158e+06 3.50785392e+06]","[ 1.67520960e+09  4.47171199e+04 -6.77384900e+06  3.30157288e+06
  4.99037287e+06  3.17485220e+06]",1675219700
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 3.00170404e+06
 5.25969249e+06 3.01949639e+06]","[ 1.67520960e+09  4.47755524e+04 -6.76985600e+06  2.55848340e+06
  5.66468013e+06  2.68245226e+06]",1675219800
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 2.66115498e+06
 5.70074052e+06 2.49234074e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.47930064e+06
  5.78987911e+06  2.47804673e+06]",1675219900
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 2.28641218e+06
 6.06853858e+06 1.93316049e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.47930064e+06
  5.78987911e+06  2.47804673e+06]",1675220000
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 1.88229081e+06
 6.35836075e+06 1.34914067e+06]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  2.17575993e+06
  6.13247902e+06  1.86261725e+06]",1675220100
"[1.67520960e+09 4.47905014e+04 6.76697500e+06 1.45398350e+06
 6.56648304e+06 7.47785459e+05]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06  1.49920385e+06
  6.49321864e+06  1.19717061e+06]",1675220200
"[1.67520960e+09 4.47678543e+04 6.77075700e+06 4.10037366e+06
 4.66025767e+06 2.70408665e+06]","[ 1.67520960e+09  2.81672234e+01 -6.77954200e+06  4.12870763e+06
  4.92054964e+06  2.16872452e+06]",1675220300
"[1.67520960e+09 4.47678543e+04 6.77075700e+06 3.83365850e+06
 5.14168508e+06 2.17008927e+06]","[1.67520960e+09 4.47327306e+04 6.77462000e+06 3.27880639e+06
 5.31295666e+06 2.62973512e+06]",1675220400
"[1.67520960e+09 4.47678543e+04 6.77075700e+06 3.51776628e+06
 5.55715645e+06 1.60825463e+06]","[ 1.67520960e+09  4.47755524e+04 -6.76985600e+06  3.10577385e+06
  5.61907807e+06  2.14716115e+06]",1675220500
"[1.67520960e+09 4.47678543e+04 6.77075700e+06 3.15674919e+06
 5.90134224e+06 1.02578977e+06]","[ 1.67520960e+09  4.47550239e+04 -6.77112900e+06  2.88421139e+06
  5.99155829e+06  1.27682713e+06]",1675220600
"[1.67520960e+09 4.47678543e+04 6.77075700e+06 2.75523825e+06
 6.16982734e+06 4.30166373e+05]","[ 1.67520960e+09  4.47550239e+04 -6.77112900e+06  3.09926877e+06
  5.93450214e+06  1.01194812e+06]",1675220700
"[1.67520960e+09 4.47550239e+04 6.77112900e+06 4.51999894e+06
 4.89370393e+06 1.21221262e+06]","[ 1.67520960e+09  4.47222257e+04 -6.77483800e+06  3.94072752e+06
  5.37562059e+06  1.21299622e+06]",1675220800
"[1.67520960e+09 4.47550239e+04 6.77112900e+06 4.20843106e+06
 5.26810787e+06 6.19947931e+05]","[ 1.67520960e+09  4.47222257e+04 -6.77483800e+06  3.94072752e+06
  5.37562059e+06  1.21299622e+06]",1675220900
"[ 1.67520960e+09  2.81672234e+01  6.77954200e+06 -3.78429011e+06
 -5.15723288e+06  2.24594905e+06]","[ 1.67520960e+09  4.47327306e+04 -6.77462000e+06 -3.27880639e+06
 -5.31295666e+06  2.62991235e+06]",1675221000
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -3.31946809e+06
 -3.83725792e+06  4.47971225e+06]","[ 1.67520960e+09  4.47770093e+04 -6.76906000e+06 -3.50142754e+06
 -4.16657159e+06  4.02472359e+06]",1675221100
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -3.15544451e+06
 -4.43297727e+06  4.02531005e+06]","[ 1.67520960e+09  4.46698042e+04 -6.77979700e+06 -2.84430609e+06
 -4.94031341e+06  3.66981381e+06]",1675221200
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -2.95090156e+06
 -4.97177233e+06  3.51921844e+06]","[ 1.67520960e+09  4.47770093e+04 -6.76906000e+06 -3.10782270e+06
 -4.96553827e+06  3.39172998e+06]",1675221300
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -2.70846579e+06
 -5.44672436e+06  2.96793621e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.42526899e+06
 -5.79000277e+06  2.54549661e+06]",1675221400
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -2.43125034e+06
 -5.85173447e+06  2.37854241e+06]","[ 1.67520960e+09  2.81672234e+01  6.77954200e+06 -1.77231622e+06
 -6.04750885e+06  2.49974431e+06]",1675221500
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -2.12281496e+06
 -6.18160188e+06  1.75860552e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.61047956e+06
 -5.97813079e+06  1.82571327e+06]",1675221600
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -1.78712031e+06
 -6.43209073e+06  1.11608619e+06]","[ 1.67520960e+09  4.47770093e+04 -6.76906000e+06 -2.02985729e+06
 -6.20342822e+06  1.79350961e+06]",1675221700
"[ 1.67520960e+09  4.47239485e+04  6.76840000e+06 -1.42847707e+06
 -6.59998447e+06  4.59235096e+05]","[ 1.67520960e+09  4.47770093e+04 -6.76906000e+06 -1.36198226e+06
 -6.57463387e+06  8.59686205e+05]",1675221800
"[ 1.67520960e+09  4.47222257e+04  6.77483800e+06 -3.85362352e+06
 -5.34266602e+06  1.58238284e+06]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06 -3.69850958e+06
 -5.33561745e+06  1.92215416e+06]",1675221900
"[1.67520960e+09 4.48244858e+04 6.77141500e+06 4.15955017e+06
 5.33505401e+06 2.95638588e+05]","[ 1.67520960e+09  4.47550239e+04 -6.77112900e+06  3.54655921e+06
  5.75298181e+06  4.16122166e+05]",1675222000
"[1.67520960e+09 4.48244858e+04 6.77141500e+06 3.52913956e+06
 5.77160903e+06 2.92855377e+05]","[ 1.67520960e+09  4.47550239e+04 -6.77112900e+06  3.54655921e+06
  5.75298181e+06  4.16122166e+05]",1675222100
"[1.67520960e+09 4.48244858e+04 6.77141500e+06 2.85347137e+06
 6.13414909e+06 2.86316597e+05]","[1.67520960e+09 4.47678543e+04 6.77075700e+06 2.98224344e+06
 6.03076191e+06 7.60746516e+05]",1675222200
"[1.67520960e+09 4.48244858e+04 6.77141500e+06 2.14121034e+06
 6.41802499e+06 2.76106101e+05]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  1.42847707e+06
  6.59998447e+06  4.59054528e+05]",1675222300
"[1.67520960e+09 4.48244858e+04 6.77141500e+06 1.40149049e+06
 6.61959632e+06 2.62354827e+05]","[ 1.67520960e+09  4.47239485e+04 -6.76840000e+06  1.42847707e+06
  6.59998447e+06  4.59054528e+05]",1675222400
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -4.43328303e+06
 -5.09350217e+06  4.82894924e+05]","[ 1.67520960e+09  4.47550239e+04 -6.77112900e+06 -4.51999894e+06
 -4.89370393e+06  1.21203480e+06]",1675222500
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -4.01742247e+06
 -5.34133447e+06  1.07768873e+06]","[ 1.67520960e+09  4.47678543e+04 -6.77075700e+06 -3.51776628e+06
 -5.55715645e+06  1.60807636e+06]",1675222600
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -3.55000704e+06
 -5.52062237e+06  1.65865275e+06]","[ 1.67520960e+09  4.47327306e+04 -6.77462000e+06 -2.93455910e+06
 -5.73657182e+06  2.09160955e+06]",1675222700
"[ 1.67520960e+09  4.47755524e+04  6.76985600e+06 -3.03703498e+06
 -5.62906509e+06  2.21833157e+06]","[ 1.67520960e+09  4.47301153e+04 -6.77396000e+06 -2.42526899e+06
 -5.79000277e+06  2.54549661e+06]",1675222800
